Segment Name,Percentage of Matched Trips,Count of Matched Trips,Shared Streets Geometry ID
Willamette Greenway Trail,1.7,"26,400",f23b0a904e7a2da55c572416095fcb8f
Southeast Ankeny Street,1.7,"26,400",07fbea6b4bf1b53ac04c281a921be816
Southeast Ankeny Street,1.7,"26,400",b1a18a22ebca03ce0a79b18f7233843c
Northwest 13th Avenue,1.7,"26,500",9d7c39c1b69c2434af6d5d9ed4c28785
Broadway Bridge,1.7,"26,500",c8bca6c2c247a2eb7e5cb74d3629713b
Northwest Lovejoy Street,1.7,"26,500",d0ca9afbce42c6ecd74b47e6aa421e6e
Southeast Clinton Street,1.7,"26,500",e301f4e5543e03ad96df564580a693e5
Northwest 9th Avenue,1.7,"26,500",320b6d58616d7338dfe4b3baa241b109
Willamette Greenway Trail,1.7,"26,600",321bbd9affcc1343a8bf0655bf1e3108
Northwest Overton Street,1.7,"26,600",941baa460819c9780b4ac5cf07e831e3
Northwest Broadway,1.7,"26,600",94907dfb4f3815b7f042d87ffef82d35
Southeast Ankeny Street,1.7,"26,600",2f09f232b9546947867ac9a211dae81c
Moody Avenue Trail,1.7,"26,700",c02424b308f4019c841ba6f43748a3ea
Southeast Clinton Street,1.7,"26,800",51a9bd4f25c6d1ec4a7267acf850f676
Southeast Ankeny Street,1.7,"26,800",7aea1e2b27c655b0a3d98a1c05ff70cf
Northwest 9th Avenue,1.7,"26,900",099e2aed6c933aae1fdb197b05c7c28a
North Williams Avenue,1.7,"26,900",16d948fde6137383f46faa1b5ed655c7
Northwest Overton Street,1.7,"26,900",3fe52b8d188ebe84a2347e2017bef23a
North Weidler Street,1.7,"26,900",0e3438b7570f568a3f8ff6f6c8ba8781
North Weidler Street,1.7,"26,900",96ed3276ab0e4fe7549a684a923023f1
Southeast Ankeny Street,1.7,"26,900",c30f942bf3dd3bd1486cfe24515043bc
Southeast Ankeny Street,1.7,"27,000",5ff8c0537bea9c3f1293be108e08ee41
North Weidler Street,1.7,"27,000",19fff2fd4809cb7eee0b91a245ec5138
Southeast Ankeny Street,1.7,"27,100",241be8459a0840f67c4f72436fae908a
Moody Avenue Trail,1.7,"27,100",1651e82af0af6a426354dbd30e859386
Northwest 9th Avenue,1.7,"27,100",1f0b17431b30073344ab838f973988ea
Southeast Ankeny Street,1.7,"27,100",e25a174b9a080df961e58fd8d9fe421a
,1.7,"27,300",8f7b07c87a18203c5d940b89e06d45d5
South Gibbs Street,1.7,"27,300",7dc2e34e94360072fd684817d0d1a944
Northwest Marshall Street,1.7,"27,400",1cce3e571e511c8e67fc994f48b89399
North Vancouver Avenue,1.7,"27,400",2ff9b0a7dcb0c98594d8b1d9f38e773f
Southwest Morrison Street,1.7,"27,400",6e9f916eb77b22af38e0de0eb2a163cd
Northwest Couch Street,1.7,"27,400",7a7b653eed0224f475e0ee7e72081682
Broadway Bridge,1.7,"27,400",f57976c31a6791fd00456c9506ee683c
Northwest 13th Avenue,1.7,"27,400",f5b93e41e985bbdfd62a8e253674f453
Northwest Flanders Street,1.7,"27,400",4c1caa1b8fdd27d801a5160286645b85
North Weidler Street,1.7,"27,400",c13c10bc5c5dc6312efdd4149ad7a6b9
Northwest Marshall Street,1.7,"27,500",55a2335778e51588b31dbb256e19abbc
North Williams Avenue,1.7,"27,500",97d74e7c67fe2eb36deb165d27368a78
Northwest Marshall Street,1.6,"24,400",40d4ec02fd663df1e4717a584f33814b
Northwest 13th Avenue,1.6,"24,400",7014f515c9fb71a396d0e95970239d97
Southwest Broadway,1.6,"24,500",90aa5b3c24b8f70dc685a05a21afc91d
North Williams Avenue,1.6,"24,500",9b3185112cc55721a7241d9441627cb3
Northwest Overton Street,1.6,"24,500",cbc112a0c0ef30d81fc0bbcaf2c25201
Willamette Greenway Trail,1.6,"24,500",e7d05ad28f7f09d2e7b0995af219ee3f
Southwest Salmon Street,1.6,"24,500",2341436387754e2c7b4640f8da06a146
Northwest Couch Street,1.6,"24,500",39b7c61647c1662e6f2bec9fb2353ab5
Hawthorne Bridge,1.6,"24,600",4e10771b05afb255efedd22b81a5a89a
Willamette Greenway Trail,1.6,"24,600",6166c4b676cc0226e715cff6d66fc66e
Willamette Greenway Trail,1.6,"24,600",e20728ae481427efb78fc2319170e716
Southwest Broadway,1.6,"24,700",b9d2c05f5cc05fc1f5d1bddb1bee3c33
,1.6,"24,700",f8a9990b52b6a4a3dcfac1bbb0a9e177
North Williams Avenue,1.6,"24,700",6cf0403f2a2260aab6799bfc236d4168
North Vancouver Avenue,1.6,"24,800",22fa528e3f9d654ce198fcd59259f57a
Northwest 9th Avenue,1.6,"24,800",10dc17de7d533fa00cad7329d436125f
Southeast Caruthers Street,1.6,"24,800",1c9ef596b0932c3cf0f04f04f9d2dc73
Northwest 9th Avenue,1.6,"24,800",d0fe77454038d0eeeeddb6107dd58a64
Northwest Flanders Street,1.6,"24,900",180cb583735fbe198b3ccb8ba29142c9
Hawthorne Bridge,1.6,"24,900",aafc1d08fc8aa2b46399bb6fc70424de
Northwest Flanders Street,1.6,"24,900",c0d1b70ba43817ef3d475af31dab72d8
Willamette Greenway Trail,1.6,"25,000",8cea1bc325654d846b787729265dee92
Northwest Flanders Street,1.6,"25,000",f4c123462cbcea19f176218d62e5b252
Northwest 9th Avenue,1.6,"25,000",1c474bfe19a8499c3b78a66653150622
Northwest 13th Avenue,1.6,"25,100",1230b38c35dcf252e47c4a3c85bc9a8e
Northwest Couch Street,1.6,"25,100",357e0a03ebd41d6070079d3e87d0cd0e
Southeast Ankeny Street,1.6,"25,100",23a8fcf77370e71715176bda8342e78c
Southeast Ankeny Street,1.6,"25,100",3c3700b6765e5cb312e7257e8590db9f
Northwest 9th Avenue,1.6,"25,200",538d6b7fcbfb0a51e5b7adbc76986c95
Northwest Marshall Street,1.6,"25,200",5d951e64204ccc13b94497876cf0339c
Northwest 13th Avenue,1.6,"25,200",b50fc3b16710455f8d89caccd9eaf57a
Southeast Ankeny Street,1.6,"25,200",6c1ec88ff02ceb00f47a15c84a0090d0
Northwest Couch Street,1.6,"25,300",08b590416d3e0bb0f0d0285c5f854338
Northwest Marshall Street,1.6,"25,300",68ce07c9432d8333a65bf463ae520166
North Williams Avenue,1.6,"25,300",7b8f31917649ccf8c0fd621511b17189
Southeast Ankeny Street,1.6,"25,300",f10140833f63e9cdbc142e26b673d12f
Northwest Flanders Street,1.6,"25,400",6b948b68f231c80a722d1a54f915dede
,1.6,"25,400",b12677732761c79626dc8208fd4de5b4
Northwest 20th Place,1.6,"25,400",eba19152800ba08b2177f86c95537d88
Moody Avenue Trail,1.6,"25,400",0b302dd6ef84636ec23464a54bd0f113
Moody Avenue Trail,1.6,"25,400",4537f9b3a8bd9072a715aa19a03b5b8c
Moody Avenue Trail,1.6,"25,500",8f415d7a16a425c1988bac5287f90f32
Northwest Flanders Street,1.6,"25,600",6e69d21a2f54a8c457cffb2bd0cf8122
Hawthorne Bridge,1.6,"25,600",6f077b2916553db1774e8b18d7eb7f69
Northwest Flanders Street,1.6,"25,700",1317f37b984f5ace8fda3b386a007b82
Hawthorne Bridge,1.6,"25,700",4c50aee214992898aef5cbc477eed4ae
Northwest Marshall Street,1.6,"25,700",e248355dc1ab17a98533ebad932ca95e
Willamette Greenway Trail,1.6,"25,700",f780a14838152b03c4ea01d9d40a490b
Southeast Ankeny Street,1.6,"25,700",9c90d36402bde9852b48d7427c3ef476
Southeast 34th Avenue,1.6,"25,800",8e27cc4366db74c2b755f3c19aec833f
Hawthorne Bridge,1.6,"25,800",a1bdd43e2c30f9921313be3f05e28043
Southwest Broadway,1.6,"25,800",a3ffd74dbe85705e83b4758e6a12be49
South Waterfront Park Trail,1.6,"25,800",b0c234336536dfc4c5febadac1d2f14b
Moody Avenue Trail,1.6,"25,800",8ad373c4a793b54c0bc801309451f94d
Southeast Ankeny Street,1.6,"25,900",1a74bf4b1e59bac3705d0d22e96abc0d
Southeast Ankeny Street,1.6,"25,900",4818a507a58483e6ae0263379aef5c52
Southeast Madison Street,1.5,"22,800",b821ebf1104c785efbe651fd809e4d8b
Southeast 7th Avenue,1.5,"22,800",ba7dd01be86ca156bacc8dd33effb72d
South Moody Avenue,1.5,"22,800",da78eb28b65d66216a27c75bedfefa54
,1.5,"22,900",1a38ee60b8edb38c1129827956f31443
North Williams Avenue,1.5,"22,900",1c2c1b208824f37268b59b3b1f0bf434
North Vancouver Avenue,1.5,"22,900",853504dbc7d7c85e7b18cc9257045b95
Southwest Broadway,1.5,"22,900",c4a58abb74f7e1a7dc9f4709a8617298
Northwest Couch Street,1.5,"22,900",c7468a73b312a77523155276cbe3bf42
North Williams Avenue,1.5,"22,900",fd7adbab12d745ce4af4056063e4b0e7
West Burnside Street,1.5,"22,900",e2b97b82ccaaeeb40a27712b88897a1f
Moody Avenue Trail,1.5,"23,000",021d83e03a87673e00ddde53075a03ac
North Williams Avenue,1.5,"23,000",35d3cfd7792857a82f1f1a7362213f17
Northwest Marshall Street,1.5,"23,000",3d3d8b0cb0a6a8f589bfdcf6676da076
Northwest Marshall Street,1.5,"23,000",69c2433199874142b5afe936c84708bb
Northwest Raleigh Street,1.5,"23,000",08b88aea7e953a833860083c08955ff1
Northwest Lovejoy Street,1.5,"23,100",aa1006aed59629922d77450aeda9201c
Northwest Overton Street,1.5,"23,100",b6e2b2158cecd1749180b91498bf2682
Northwest 9th Avenue,1.5,"23,100",bfb065abc565419c663faf612459d255
Southwest Broadway,1.5,"23,100",b232919136eecfc1f653105b6915e2f4
Northwest Raleigh Street,1.5,"23,100",265e121deb64427c500858a26e1c12b8
North Williams Avenue,1.5,"23,100",b22e99cb330a2eb79aed149c4ef1cffa
,1.5,"23,200",41ef64de13c4934164147dcc6e2ef442
Willamette Greenway Trail,1.5,"23,200",9602ec41b5b9924958c28efe66ecdf51
Northwest 13th Avenue,1.5,"23,300",1974427b40edf5861aa8de7b805a9dd7
Northwest Flanders Street,1.5,"23,300",8e052b73b81befd071b349ee09524a6b
Southwest Broadway,1.5,"23,300",b5913c4d0851188488d2b81b8f68281c
Southeast 34th Avenue,1.5,"23,300",c546411de567087a45b7bb79d9363557
South Montgomery Street,1.5,"23,300",e4048a0f55feb68c6fa50e40237ea84e
Northwest Couch Street,1.5,"23,400",7a17cb26c9c591c1d6eda98b6fe6187d
Moody Avenue Trail,1.5,"23,400",d9f57b3f44bf318d55721f27f5ffb8f6
Southwest Broadway,1.5,"23,400",0e1c8d89659503693754e576d34bb41a
Northwest Naito Parkway,1.5,"23,400",6da01931d587b9959cee9f207f5ba139
Southeast Clinton Street,1.5,"23,500",1225380a610be76ca959e09ad9c4f322
South Harbor Way,1.5,"23,500",181da88284a4dddb34ea8c4f3da231b3
Northwest Marshall Street,1.5,"23,500",3f4caadf5d269bce26e5d7f0c331d836
Northeast Couch Street,1.5,"23,500",077134b36977c2a9f3b3586b43c4437d
Northwest 19th Avenue,1.5,"23,600",898a9cf84d24088dcac6df13282a2703
,1.5,"23,600",aa03bada7a5f431ae90dfe1d6b3e5073
Northwest 19th Avenue,1.5,"23,600",c46d938afb80a1a858c4620fb6ac8696
Northwest 19th Avenue,1.5,"23,700",00ab88c7bba42ab122fd0347f9b6be48
Southeast Clinton Street,1.5,"23,700",01002820b8a52af7a1a674dabec13ac9
Vera Katz Eastbank Esplanade,1.5,"23,700",418767db0382ef678b22bbe5721d605d
Northwest 21st Avenue,1.5,"23,700",b0eb5d7bba35d1d43293ca59508df951
Northwest Couch Street,1.5,"23,700",e2955c8a380e1b8910cc19ef685fa4fe
Northwest 9th Avenue,1.5,"23,700",0305e3c4a7ce30171f3e86fa8e8ae476
,1.5,"23,700",7ce9996f59ba3b168d27624446444e93
Northwest 13th Avenue,1.5,"23,800",3e618516ead0d895fe1bfedb55a7369e
Northwest 9th Avenue,1.5,"23,800",dc0420840c0420d74c67b4b10b017883
Northwest Raleigh Street,1.5,"23,800",2e9cf7728a0e14f1e38f57c73f22a0e9
South Waterfront Park Trail,1.5,"23,900",0f185974d0b83da4701cf048773b8594
Southeast Clinton Street,1.5,"23,900",6795aadbf6bcd1c0c598813aca710d95
Southeast Ankeny Street,1.5,"23,900",71a21398a0aaf64dcd98ddd9b308f24c
Northwest 9th Avenue,1.5,"24,000",ca34a86de085207d8fa99ccda78e1980
Northwest 13th Avenue,1.5,"24,000",ffc2cd37b85839acb092a045344858d0
East Burnside Street,1.5,"24,000",9946080474dd270787e6beb957e05880
Southwest Broadway,1.5,"24,100",6512bed9ed1fc8372b5393934c91876d
Northeast 7th Avenue,1.5,"24,100",53e5f86ab2c60d4ef0d9480e61c0d8e8
East Burnside Street,1.5,"24,100",4e6e5eaaee01b154e46fc6fb2126841d
North Vancouver Avenue,1.5,"24,100",377929b8d6041dc7d0121775817a3773
Willamette Greenway Trail,1.5,"24,200",0943dd17aef3f91de0edc16a5ea6ce80
Northwest Couch Street,1.5,"24,200",fc4a17f1c9e21ad3048340214f110d39
North Williams Avenue,1.5,"24,200",31d346190f09d2eae31a10f5c1a9d93f
North Vancouver Avenue,1.5,"24,200",a065bc15f8b51d69322feed4245d66b7
Northwest Couch Street,1.5,"24,300",5298933f13bcc3d96df6c8d8eceae172
East Burnside Street,1.4,"21,200",401a7e81944d6e73af806a14b2053978
South Waterfront Park Trail,1.4,"21,300",7e7ed06f14a94f0cf304411001a5dd16
South River Parkway,1.4,"21,300",fcab14039852d37f6e2e17a6a62d1235
,1.4,"21,300",6853426fee95d1e442885f133c5cd00e
Northeast Couch Street,1.4,"21,300",e3c1c9ddd11137cc31e9e67e3d4abff0
Northeast Multnomah Street,1.4,"21,400",7006aed75df617484d65ed83b278011a
Northwest Couch Street,1.4,"21,400",74ffa6026b7c35c8619e9bf10db6b801
Northwest 11th Avenue,1.4,"21,400",7b5d65c7698f0a84df33a29274a90a69
Northwest 19th Avenue,1.4,"21,400",91bc5197f20f185c3e775729cb24add8
Southwest Broadway,1.4,"21,400",93c8a90414ca84a0e6f0b777b089f596
,1.4,"21,400",971e6c486bc58f456a122efc35ac4c1d
Northwest Marshall Street,1.4,"21,400",d42a06fff6b55a8c2da1f02557cfbba3
Northwest Naito Parkway,1.4,"21,400",fc7b060363e9d528bc84b887b8d86b59
Northeast 7th Avenue,1.4,"21,400",d659b54e46e31d81ab9f67408dd7cdd0
Southwest Broadway,1.4,"21,400",371e78d108d6b7d4d0c31aec02a53be8
East Burnside Street,1.4,"21,400",d75a135c8fc30d6a67270885882b4623
Northwest Broadway,1.4,"21,500",4b889f2225e4c788a39633c46aa859ac
Southwest Broadway,1.4,"21,500",8a499abb4412d39eccf3fb874462deaa
Northwest 19th Avenue,1.4,"21,500",98f43dd369777dc8ff3881dd79f81c38
Northwest 19th Avenue,1.4,"21,500",a4efafcfb2ac3cdb9b6d89df8e81c072
Northwest 19th Avenue,1.4,"21,500",b5ff341e262a8563ce763b5b08638498
Northwest Couch Street,1.4,"21,500",d9ba69d819a8e7d495a1b89bd7ded20f
Northwest Marshall Street,1.4,"21,500",dcc5b5f6f3ff3273d31aa13fc553d67c
Southwest Broadway,1.4,"21,500",a84b9377d9da6f4dc6a9e849957638e0
Northeast 7th Avenue,1.4,"21,500",c3f0784e5635bb70886b5323ead09683
Northwest Overton Street,1.4,"21,600",21a71f542df17b44b7c29b859fcded4e
Hawthorne Bridge,1.4,"21,600",bc72aa43f91cd054966fd58304384372
,1.4,"21,600",5571ea8001cf1788785b711923d39ad3
Southwest Broadway,1.4,"21,600",6d69573bbbfe8bde745210324f394879
,1.4,"21,600",a89121a95af2adf2bed3c82d22bc6e97
North Williams Avenue,1.4,"21,600",f9a713f007344638ec1e0a84533f051c
Northwest 19th Avenue,1.4,"21,700",4118a6fb693059d9437e3c41be84cc7a
Northwest 19th Avenue,1.4,"21,700",461a8534341fbb1d5bef31ad9fc8ceec
Southwest Broadway,1.4,"21,700",5518528dce7ab7c69657b61d6f3d1224
Vera Katz Eastbank Esplanade,1.4,"21,700",b2fc01acab7da465eb6aee57c117465e
Northwest 19th Avenue,1.4,"21,700",d91ae839fd87f9e6ef3c8a35706d8d9b
South Moody Avenue,1.4,"21,700",50e407db7b9479a3c089b474d8d35c9e
Northwest 19th Avenue,1.4,"21,800",6271365f82453401e73a46fe074f147f
Northwest 19th Avenue,1.4,"21,800",7f9462ba410a8bbdfa4ca086d5abe51a
Northwest 19th Avenue,1.4,"21,800",800ce8a647cea5fb8c144edb85edfa0b
South River Parkway,1.4,"21,800",a639382bc915c0a3b6bbcad36c4d3660
Northwest 19th Avenue,1.4,"21,800",ba3a1a78bd7e786ea183523afa852709
Northwest 13th Avenue,1.4,"21,800",326cd34857566c6b808ea1bf9d881947
Northwest Couch Street,1.4,"21,800",ef54472b15f8e123f6b66ea9ba0430a2
Northwest Overton Street,1.4,"21,900",db854b2e73d2a85b7f692c94daa8b576
Northwest Couch Street,1.4,"22,000",65ff91a432d16a12306eb9a74dc516d7
North Williams Avenue,1.4,"22,000",e6cd4dd893f89d8def9845515584635a
Southwest Broadway,1.4,"22,000",f552933d86e9cd679151276b0ce2e775
Southeast 8th Avenue,1.4,"22,000",43c0866c9f1c03acacc880264df788d6
Northwest 19th Avenue,1.4,"22,100",18498b159f096e7072b5dd15d776b2cd
,1.4,"22,100",a83398dc69434e1e663a3c3535774680
Southeast Clinton Street,1.4,"22,100",e31b1e2cab252fb0588f962a6c5e89ba
Southeast Ankeny Street,1.4,"22,200",78688c9a1881bf320ff4560ea2cc97c4
Southeast Ankeny Street,1.4,"22,200",ec649335ebd2a1b258cd1af7ab3d0e92
Northwest 9th Avenue,1.4,"22,200",0aff9246872eb0ef907130e9a105961a
North Williams Avenue,1.4,"22,200",1ac76dd7dfdbd71152c1711009801eef
Northwest Broadway,1.4,"22,300",08edbd20d09218d53b51d71a2a300c0a
Northwest Naito Parkway,1.4,"22,300",ec7d4ba52142fd20a1ef8c1b821737d9
Northwest Flanders Street,1.4,"22,300",fdf20b0d19da6be9625197ad3bb71d9c
Southwest Broadway,1.4,"22,300",6449fdb0254cc33c896fb717773c3371
Northeast Couch Street,1.4,"22,300",d114194c858ec0902dc9fce22ab6ba2f
Northwest 18th Avenue,1.4,"22,400",088bdddf97fb9e744e13692ceb6a7918
Northwest Overton Street,1.4,"22,400",47f08e86f722b1bc608b080ba860fe0c
Northwest Couch Street,1.4,"22,400",a52ae1f4ef458530d9a873c2c5ad4081
Northwest Overton Street,1.4,"22,400",087c58de62401e7be2a63043c146975b
North Vancouver Avenue,1.4,"22,400",a54d93e6756f32057431b70adecca9de
Southeast 7th Avenue,1.4,"22,400",3e9a44a32ef85c3de930e8bec6e77613
Northwest Couch Street,1.4,"22,500",be27f9c5457ee067aac145e600ea06c9
South Moody Avenue,1.4,"22,500",e59c54e28fadb49954243f7980139860
Southwest Morrison Street,1.4,"22,500",fae7b72e69dd2abfb6aed9bd0f83583d
,1.4,"22,500",1a5b6ff2b439126d0f13c92958399842
Northwest Johnson Street,1.4,"22,500",bba4ca6b11d7cd2bd77a109a86fd376b
Northwest Couch Street,1.4,"22,500",5b8730ef79531de225bbbc6edbedb7fe
North Williams Avenue,1.4,"22,500",2d9e4afbed8c130a10cdc9c23a71a6a6
North Williams Avenue,1.4,"22,500",703c0a2759043187043ddb31ad69d433
Southeast Ladd Avenue,1.4,"22,500",db86e02c949ac3c8126d10d954714b04
Northwest Front Avenue,1.4,"22,600",1dfe0bba13e27fc7b5c12f541b67917f
South Harbor Way,1.4,"22,600",4b4eaa12adcea51ae251a4aeaaf90038
Northwest Marshall Street,1.4,"22,600",7f07b9324af69599af8b5029a247c25d
Northwest Johnson Street,1.4,"22,600",9f18d6e422c151e7e932887c6102f2b5
Vera Katz Eastbank Esplanade,1.4,"22,600",f481ac82e2b292f38301ac62c5a9c1d5
Willamette Greenway Trail,1.4,"22,700",05643faafafef2528f696b0b89013daa
,1.4,"22,700",bdd06ffb716626c2d8d2791dba36aa88
Northwest Couch Street,1.4,"22,800",f110468fd534512799f25eec3e62657b
North Vancouver Avenue,1.3,"19,700",0243f01c161393255957f78e11ed634c
Willamette Greenway Trail,1.3,"19,700",11d430e3f8703ab66f6c2cbaa92ca2dc
Southeast Ladd Avenue,1.3,"19,700",415b5298d05d0e2a7542fc85d549e863
North Vancouver Avenue,1.3,"19,700",66aabf54f4a8945cfd2529b640d57486
Northwest Marshall Street,1.3,"19,700",c840619554687cb4e0e86a3233c8835f
Northwest Couch Street,1.3,"19,700",e2407f8d8066928b7499553357d6c5ca
North Williams Avenue,1.3,"19,800",33c3866a30f5326b30e987671ed057e3
North Williams Avenue,1.3,"19,800",4433505cd7972642216058b9c47e7b0a
North Williams Avenue,1.3,"19,800",98b4225c616d77b929a1b0edda8c97b6
Southwest Morrison Street,1.3,"19,800",a739f2a4f57ae3ae36f51090f25045a2
Northwest Marshall Street,1.3,"19,800",bd26286ec088fefc5b1360d86f58be3c
North Vancouver Avenue,1.3,"19,800",e8d2e0f466aa3aac6f58109ce33eca04
Northwest Raleigh Street,1.3,"19,800",ead00623944c6ed31f14441898c29959
Northeast 7th Avenue,1.3,"19,800",49220a2455c6d71d1b6183745076cda0
North Williams Avenue,1.3,"19,900",523887ca3da16beaa3f5b263957f0661
Vera Katz Eastbank Esplanade,1.3,"19,900",286961b33bc11fe33fa1e17e87cec56e
Northwest Johnson Street,1.3,"19,900",e4cfc81a0477a26839dc0f632ab350e6
Southwest Morrison Street,1.3,"20,000",4e1a0c06035c2fd8126ff4e5e0a32bd0
Northwest 18th Avenue,1.3,"20,000",c20dda311bfd385ddbc10f9e1736064c
Northwest Johnson Street,1.3,"20,000",f16e02b5c5ff38bcccf9f0b163833b44
Southeast Clinton Street,1.3,"20,000",e52e8c624df54e0c745d0cd87a309fc5
East Burnside Street,1.3,"20,000",38e10e875435dde7cad047e4028ae97d
Northwest Naito Parkway,1.3,"20,000",84ca003124ca8d87185399bb5688bcb2
Northwest Pettygrove Street,1.3,"20,000",e03502766aefe3135d1fda196e488ba4
Northeast 7th Avenue,1.3,"20,000",3a0cf9eb855aa7d7b64e0e5b5b90e6a7
Northeast 7th Avenue,1.3,"20,000",81b7553fe93777034aa96c75a1a4745d
Southeast Ankeny Street,1.3,"20,000",e82b81bfe45f01de664fcdf5cdcbfd5d
North Williams Avenue,1.3,"20,100",2125eea970d65de637e054c2b469e393
South Montgomery Street,1.3,"20,100",3c5963b3a11c9a15b7316c60e7db1a48
North Williams Avenue,1.3,"20,100",59ced6292359f9f8129314d0fb49e9a8
Southwest Harvey Milk Street,1.3,"20,100",828517b12ef86b98fce48876d7e94099
Southeast 7th Avenue,1.3,"20,100",421cb626577508f8d481c52d278f65ae
Northwest Couch Street,1.3,"20,200",028d3b97fe5a2ba67195ea2bafbd0b66
Northwest Naito Parkway,1.3,"20,200",07cabb3c0184da64de3e24d79f98e19f
Riverplace Trail,1.3,"20,200",4dbbde7c4f35192acb92482524e709aa
Northeast Multnomah Street,1.3,"20,200",666c183bc271fd482cf491aa9156db71
South Waterfront Park Trail,1.3,"20,200",8c4270da2e7d670009b81431d4dd8dfd
South Waterfront Park Trail,1.3,"20,200",96749be01b8825dc09c427c1f2e27874
South River Parkway,1.3,"20,200",a82d879160f725fdf24df38c1773ce2c
Southeast 7th Avenue,1.3,"20,200",058390e908ed05413fa696c2950eab51
,1.3,"20,200",af0e8b16caf419c2777485d339b3f7b8
Southeast Division Street,1.3,"20,300",1c03a4c581bea9c6b378ead9899a9926
,1.3,"20,300",3437178c0f267a49ee1934c4b5f50fe9
Northwest Johnson Street,1.3,"20,300",83582c0b7a297540f9d8deb6d7515c3a
Southwest Harvey Milk Street,1.3,"20,300",8a9ab10cf41c4307c642bf3cb2bf8709
Northwest 21st Avenue,1.3,"20,400",47b5d5bfde6828fcfb623c54b11d8145
North Vancouver Avenue,1.3,"20,400",92c88eb3e792ea5609eb25b033a65f2a
Northwest Couch Street,1.3,"20,400",cfaab1777a143405220365b892c3e1f9
South Waterfront Park Trail,1.3,"20,400",d13175a4e52ffc0a4b4108b343b52483
South River Parkway,1.3,"20,400",f519f06b7297a9904888b214f1498657
Southwest Harvey Milk Street,1.3,"20,400",2fdf1c18f5f2b3c7c0dab9b4b741fb0d
Southeast 7th Avenue,1.3,"20,400",039f5b2a317c30e5b519dd54186e94ab
East Burnside Street,1.3,"20,400",13697605d11cafcff234528c5d5f6c3e
Northwest Naito Parkway,1.3,"20,400",e9147505f12086aae25397ca9c1f9335
North Vancouver Avenue,1.3,"20,500",3e3d5adb7f0ab2d48ca59912015330d3
Northwest Couch Street,1.3,"20,500",9ca29e2bf2164128fba7e17c46af05d5
Southeast Ankeny Street,1.3,"20,500",a2cee7d1045f1f05073ee94f9bcff102
North Vancouver Avenue,1.3,"20,500",abb635e6933c8f61de0d98cd66a84dff
North Vancouver Avenue,1.3,"20,500",c54e70a103f06b5f3a0d3e0627a2a28d
Northwest Johnson Street,1.3,"20,500",c5a9b1a3aaab3a1b71a2f945aea3e2f9
Southeast Clinton Street,1.3,"20,500",558d1a9f000071ca19ea1e4da7ac574f
Southeast 7th Avenue,1.3,"20,500",a6eaec2aefd8963c37310648cc354064
Willamette Greenway Trail,1.3,"20,500",bfc854cf3611ad295b8edf58b9cfd206
Willamette Greenway Trail,1.3,"20,500",fb1b9b615435ae5119445d492d2b1ddc
North Vancouver Avenue,1.3,"20,600",15abf315f6797c8bd0ed8629715e4782
South River Parkway,1.3,"20,600",41a507a20e7122cd5e5f3a7d95fb4fc7
Southwest Harvey Milk Street,1.3,"20,600",080c8a8e35fb0dac4fd44019fde7adca
Hawthorne Bridge,1.3,"20,600",2f9d90e8b35df813a8bedad4595f4e37
Southeast 7th Avenue,1.3,"20,600",eeeee82de55ed763a428fcedd093276c
East Burnside Street,1.3,"20,600",2609a6ccff5350b3b385ad5de93fec46
Southeast Division Place,1.3,"20,600",67ea84e9bf2d8ec6da93e637a1e929c5
Southeast 7th Avenue,1.3,"20,600",39377b268bdc26aa6c82c762be5879e0
Southeast 7th Avenue,1.3,"20,600",591e88b0d8f9fdd60e0e30911511956d
Southeast 7th Avenue,1.3,"20,600",98591d44f51d8d37411464ed35426f3a
Southeast 7th Avenue,1.3,"20,600",a5a5d6295b658b5bd3aba31c163b7fcc
Southeast Ladd Avenue,1.3,"20,700",44ed43f95583f3847279e26ada7665c6
South River Parkway,1.3,"20,700",48408a06af838b87865d0d6826ee933b
Southwest Broadway,1.3,"20,700",b00cb4b11047a87cb75c3cf87b98072b
South River Parkway,1.3,"20,700",dbf6591256982488481db9a7763bc683
Northwest Thurman Street,1.3,"20,700",1e0fd9828a419d7a31c957cec625df2d
North Weidler Street,1.3,"20,700",576da0b4ef3e090c3908543f790e37f6
Willamette Greenway Trail,1.3,"20,700",c6b3f84154861a6eb1a88b5bb7c32283
Southwest Broadway,1.3,"20,700",3998e067dbb1f27331bd8f05ab0c97d6
South Waterfront Park Trail,1.3,"20,800",44e17f1f2517e6eeedec856b14032c8f
South Waterfront Park Trail,1.3,"20,800",4ce034edf69d23f74c90f70ea74bb72b
Northwest Johnson Street,1.3,"20,800",5a775efd7b2ac63048a1d509b0f8fad9
Southwest Broadway,1.3,"20,800",9cb25e59bd88f3fad2315cf283985834
South Moody Avenue,1.3,"20,800",c108ed03cbbe067e56f7b18e0db1f723
Southeast Ladd Avenue,1.3,"20,800",f9b70c7ca1036c06f20e12dea95e5697
